sequence,16S_rRNA_Count
0ca8a48abc521a70a568084690c0d3ad,1
0cb93754414a8db9308a93b0b93cef2b,3
0cbf00d905ff559d4fc1f2bca7694ddb,2
0cc265b1f066b360cfcf6dd22ce6aec2,3
0ccbb778bf27947096eb7c2b6cb85685,3
0cccab3e8adff30c7fff88b04b949ee0,1
0cd2a6cb26a24dec3bcda35795de45b2,1
0cd4c033e9a43ee093e620bd2c12a440,2
0cd995218ef363e1fc36283fb455c56c,1
0cd9d3f0994d99871189081b7bd7f8df,1
0cde0e1b3406739dec4f736f97a48a1c,1
0ce3b54f73abdea16bead25ac828db2a,5
0cec472e3a2ca3aeabd272364e07e6a6,1
0ced2f3849ce3f44029250e929ba23f4,3
0cef967e995f4d42d009bd91ffe937dd,2
0cefc31c35d52d015784ffda20f752c7,1
0cf1907ee3afec3a65b86a23d97d2bdb,1
0cf7a1422f776d9fbe7fa2ccbd00688f,1
0cfc8ce087562bbdbfaa16ba17e3d40b,1
0d0c0cd7c27a6215455d5471e493eaf7,1
0d0edf4d6e11d74d9ea88febecaca2b6,2
0d109bb8bfdd74aaaacc5a5b1195558a,1
0d2319430a45f4da7fa2aea0db773b5b,3
0d25258aedac16f33c5d5bed7b94dbc6,1
0d32c9d6897f532c5f65a069b97ccbd7,3
0d3a6081b8f6ef22fc9fb3cfee624d6e,1
0d48f6840a396ab5da211370821eb1ef,1
0d543ce606fe9ba9447ee5e4b2cc7993,3
0d55ba0c96a5fb1b181714f142aae597,1
0d619b93e0b26dc30ba5561d2f634076,1
0d61a7645063d0ae41ad4405cd3b6525,1
0d64839de736296bedb92ae7ee45c7ec,2
0d708259482031bcbea31fb43c09baab,1
0d7f02731a5b140f0396fe145f561e14,1
0d85e8a3c3e7994ca98cd7532cd7679c,5
0d87b112bc336b97248bf4757a668689,4
0d89741f2d86917457bb87e4a38e3fd9,2
0d89e33b5fe774a366ae72816a9ad2cb,1
0d9104a9b264bdd184d534b9c843bace,1
0d93bba0a56f69383dc76d5056314e69,1
0d9da8e8f827f51b078f029ca1abaaf5,1
0da48efb98043294f9dec404cfb360e6,1
0da9ccdbb87d747a36d36e2236816b4f,1
0dab2a85ad798e5275b67da4df268e9c,1
0dabf3edb1ac66c1ffb10fbe369c00eb,3
0db0a3bf2ad5be98c5ee5ad747ee0df9,1
0dbb51cd50869bd0b4a0d5e8ef0a78aa,1
0dbcbb1ab11b5bcf6a56341352d9c127,1
0dc4fa9822edfd953939b8c9cf519e4e,1
0dc70cc6e7d0b069ded083b9cc977175,1
0dca19e1d007965bac720d9906598eac,1
0dcac23bd4a35a603a788c02007c72ed,1
0dd14f41c871038e8160cc9beda265ba,1
0dd45655d998711e33d2a9fff6bdc725,1
0dda1d3a1fa9bbdb4b60bb3a71af785b,1
0de24f3942d9407af47875ae52c0b78b,1
0dfc002735fd8ce5c67fef92a74801ba,1
0e03c36589e1eeefee97a1bcc3180692,1
0e09d7afc93abd2b1432813019d783aa,3
0e0b471d2448b6e16c398c429c7aeea1,3
0e126e351739b8da5162df23ca249859,1
0e14720959023e974580467871fee963,1
0e16c80c23f4dc5f4e8c38290d1603f4,3
0e1d7b9980403dc4cbea7eb92b1bf2e6,1
0e221f8b0fab65f4c158bae37f08a742,2
0e24952e372da64ea77cc408ec81c422,1
0e254e41af0fa2b696b86a3f5c3ba269,3
0e2b10e6abae36ff78d72926ef1bb148,1
0e30414bd6e946bbfcc2625fbee1079c,1
0e37606c473a0d3e570c379897bae26a,1
0e3d323a7002be462ec52b8211e0eb05,3
0e3fce6c2384f24c12de0078c080a575,3
0e40fe82f5fbf2f46ead822f91aeed45,1
0e5802c3420bc541fe3e16cf0122ef9d,1
0e5afe17ef74dba84ceae4794b15a5b1,1
0e6329f51b1b81c5c5b61fce66e98927,3
0e6f347b22ae96dcc52f11f4d9e5317a,1
0e6f6966f486ec587d94c9a785a6be3c,1
0e71d8c01ed6a87efee13de5f81983b8,1
0e76a5065e9f52245b79940fa477e8ca,2
0e79817c94ff6ce8378a30a285905c96,1
0e79c22addb1e1b1777530fc15aeb5fe,3
0e82866d50e4e8425e10c107fbd9a274,1
0e8770d58ffa6aea9f356f7616639ec8,1
0e8e606c9bca5286374b9c8773c6d80c,1
0e946008f888538e59bbc25e9cf6019f,1
0ea2d1aac6f8a14a00b5b49a961890ae,1
0ea31ad5b3ea698f89670c46e2d58326,1
0ea4452c6c1951c1a14cb65d63dd766f,3
0ea503a49a1a913889e5f795435112f3,1
0ea8aef12c2adbce8e5be465e6f05ed4,2
0ebd2e20530ba8de4d25dccb75283fea,1
0ec2cfbee6974b8317c5aa35e8b9337a,1
0ec6e5355c459fae6b5cb8686e947f4e,1
0ec80e8136f64610d0e73a943073761e,1
0ed88382d9fbd4e72f1f5fb2d17e765d,1
0eda1234a682faa38c9899182703e7c0,1
0eec083a59d1309a3be584cccfc5d317,1
0eed11c9fdebd802ae856575da4b302d,1
0f01dcc060284c52fbd65f66c1c07de7,3
0f033b6a859129c9cecba1c59c8fc9a9,3
0f03d6b5b6be21cb2621894c19ea5455,1
0f0676168f6a20194ada1356179bb414,1
0f0afae0b5eaf715b8b8b93734832cbc,1
0f0c598a738d77b535f7969a1b51e77f,1
0f11804ca1f3adf1a73acfdb5c351c93,1
0f1c1b64eda4db92e9de7689634cc6bb,1
0f1f8bb0e0b173da12bdedb5508a76b1,1
0f3009c84d742fb95955a9e986cf01fe,1
0f3a7f73ca485a8e3296b8766c462dc9,2
0f3aca1a22d82d684a90f1073edf66b7,3
0f56f0bb2725a5ad2695ea52d712b0d5,1
0f5d839426497da30727f1bf8c23db1e,1
0f5e05f99f708b0d35a6b0c5618e4139,1
0f5f7693288de84f4ade2e6abaa2440f,1
0f6234001ce218c0b09f90a0cac07ce3,1
0f663e4e709c32bb0bb74694c8b906b2,1
0f686203c3d97c91ad45348a819f769f,3
0f6faf3482e1096e003b1079e9353e02,1
0f757eb2cd7c6ea738f28b5bd7152cf1,2
0f7c81ddb4a3b5a52c973b7eda0c94b9,1
0f7d970edfdc675512545898ba9a74ec,1
0f7e1ee751af8b0bfce84357cf9fdd0a,1
0f7e48fc9d37fbeb4733895818b2c4d9,1
0f86d26aa6f2c7e84d722d0810d34b3c,3
0f8f40c295a9c6a25315025043bfb5dd,3
0fa07526d73771511916f1fffdb36b07,1
0fa11309f4e64f357e6ea98458c1d443,3
0fa39d73081e3063793f28929894d08a,1
0fa3c4ffc8dd08e2e6ca02511b7f4d65,1
0fa57dc3a378125e16496b00b4b86bb7,2
0fa77bf0b413065ffdf91d6fb277839c,2
0fb9522f4d12e8f576c6e2af8ee175f9,1
0fba49845911f5bad111767630a7c242,3
0fc05c1beb81794832f8c46d0f803bfb,3
0fc73ca8ab98e1b486457394cc42ffcf,1
0fc8ada34f6504ca5f4e4b5635539fc8,1
0fcacd53015f449bf4285dae1701e1f4,1
0fcd638f62b446067fff0209a2b777b6,2
0fce87468e181098e1f9d515bb1c5f50,1
0fd17ac1893f7b8404bd52dcee0bed56,1
0fd1bc585469633a00e98c1f4f50619c,1
0fd4f085c2b705b9e221b67d67f54121,1
0fd947c96c148e5737ba3ab81e07164f,1
0fee38ce042098059238926674f1c77b,1
0ff8064ca69bf5501924e7639bffb3c6,3
0fff7749f6ea73127888beb032bea7da,3
102080d2da96225c816e0280f7d5f548,3
10226c7520e7e0ef59621701df1476f4,3
102466b21420ef2189a0a9fee6d8b7ef,1
1028aeccaeee8c0130470c312c74c1b2,1
102c93daf2b3cdb3968d582c1ef40214,1
102ef5be319f433b5bf1ff9c0c80658f,1
103051aac465f6c23fe600761ab0de5b,1
1032f54e06a1cdae7906f7681e77f0f8,1
1033f71faf17e19d9aa28f20b7d962aa,1
1035313ce3015d20c944284a5fab477f,1
1037ffc4dbe4dfe132deb1c57561ad07,1
103d80fee4b275836907e71a9579a831,1
103f52d45db65cc0e17a17da0dd1d7f3,3
1045ce9a7ba225dde610be2b6dddf039,2
10461fd423a3d131fd588f12e93a00fa,1
1046ee60723c9feb9cb048a2fd5c71c4,1
10508607c92ba267f8bc01d3db03e7ad,1
105188501200784857fe81a910b7356a,3
1055563494ccc7bd0e9bc7eb25076fd4,3
1060316ffe537c3a04b375a976940895,1
1062fa93d7f5adcc55094944b6b259be,2
1065090a5453a6c3b18bce1821c7d4ba,1
106bd56de2f4a88fdf26c61a670e958d,1
106e26a509bd0b95b095a068c77a84d0,1
10781fcf723f9798d1951f17fe0eb00c,2
107d8d4da5978f4d6d472c0d6ac9648b,1
1081d0ec1d3ed9fb4e1ca0cc2d7db1fa,1
108581c0821e130c29ace447568c4ce7,1
108c2c1e53ab992ad13354cd2c5ef9f6,1
108d7380f8f42ceb6db1e82133903d83,1
108d8db90b51ee551b17c0398c7d88bf,3
1095202cd7477ea318e5ed201ebb0a32,3
10a02eba6f15e83e787ffe5dc7bd72e9,1
10a3cba7872b682d83ffc1f723e73033,1
10a87da39f73d296249fa0cff6194ce1,3
10b3e6189299374c4491c27d9166372f,1
10c659434890ef3381412e9d9194794a,1
10ca402e883ae1b826d23e303cbb8d04,3
10dab4b63906ae52c325d45ef754a77e,1
10e06dec9a77761e0a3e6406a79ee381,1
10e4bc8ede45c49cb0ad5fd589d35e91,1
10f02ddf38418be3fc828ace0b3321d2,3
10f380ed031166d498859a13ffa3cce2,2
10f62fb9db65cf482c5ff5aaefb2dfef,3
10f9f1669fa6cf17387faafeaa2d7c99,3
10f9f594542a396bef1c5de26839855e,1
10ffc07c0f1bd6782a416adeb164c763,1
1100f576050cceb3eb8142315adf44d7,3
110a4933139862655d19dd26f2b21d23,1
110d5cf68ac488c58eeedbe45973157c,1
111c2554b65149469623352f584fd6c6,1
1127a11f8f610a41db622c6e286faf20,1
113b3d105402b92bc7b31c63fffbb49f,1
114159617d8501c001b0fee1fac85cf3,1
114a96184f5d3017f431093c1eae4fe8,1
1155e92072afcf2de85af0dfbc8a1cb0,1
115681e46f053f4b0a64f13ddf1ee8b9,3
115721c888a8ac7fc3429b1b9a714500,1
11599fadba2fc03872788b197a0ef8b8,3
115a77560ca37c4db615de6ccbf5e6ad,1
115d1e39c615d8d320434129d934c51c,1
115ff78906643366c7fce7b619b14e5c,1
11627f0355a70dd41d81f9f1da617524,1
1162aa46a1f0969f9384876b8c1d6e90,1
116f90019818c60c572f8c92f4c75ae5,1
11739a091cc13d468def78b0aee9b437,3
117c31899a5b568212a816a38d6b7154,3
118239c8915d81f5de8cb1ade6ffd3e9,3
1183cf098b24283da35e4d7002619bde,1
1187d01789ce3ae5dd4e05c035cfe986,1
1188b45c6024045d27196b858c7d5596,1
1191200d93f92689ea661ab07f942f65,1
1192993654affea41181db21ae8db56a,3
119316efbe34ce4eb67611a8551f6707,3
119712fc997b9c51846f1718fb653541,11
11a19c36d83538fec977d6f585b67d93,1
11a7c1f4b1f285227c73adbb30df79bb,1
11a99c6654c888cf981d47b1e9a13a43,1
11b54697cf06102aa802449bce692b9d,2
11b5b8fefd31fd244505a47bcb804b11,1
11b5ddff3afbb972e0b984bacb3a234f,1
11ba73c9478a99aef2f0dc33e75ebf93,1
11ccc5b03fd8472820aea76b2d1e8f35,1
11d7899f8aaac87b0f7516080c0adf5b,1
11d98b474ceff3207500df7cadbcb60d,1
11da2b355f019ab9011d64281a470e4f,2
11dc5499d5d2cfe19ead03b0e17559ab,1
11e04b0ed3eb85b218ba19ef70041e66,1
11e06be2d570335efd64410b0fda8d62,1
11e7c9a4480ce067dbf19a6f84cd693c,1
11eda7d42819e5bcde46237d083872da,1
11eecf458cca12fbb17300f0ab399102,2
11f63e800d538ce61113253faf0f0363,4
11fc4905cad9f6f0b5305dc8da231e98,3
12023002b37938693944547214c800c0,3
120bce9c623364b019efee91f95adb5f,1
120cbfaa297edd2bd5f4555f8de27b22,1
121af453dcd220c0ae798625ed17bcf8,1
121db1d26b90b9e68f59ca0309469362,1
12210392f97535fec2ce54dc01b38567,1
1221b69a2a52e67957141fe92161fc6a,1
122774e0e81ecd0a583213d8edf6f5f6,3
12289eda62466e40c03a2c791d407204,1
123cdb5aee44709f1e339c581477dc4c,1
123d0f54980d14673a713ae09e47ea2a,1
1242956c8dd3a8d7598e7b77ff26f387,1
12435176cfa9b985a62aa7a17209fa08,1
12456e34b4f1d7a509f7883b4b453c7c,3
12501526c78981e5319804983e7a777c,1
12534616632742aa327b73a7ba944d43,1
125cdd59b74b597994369420f5c20f79,1
126ac738b53cf22f19cbceeca2ddf27f,1
126cdefd2ec2f52383bcfd8343db707d,2
126f1d33d709ffed387bf401b7ad7c07,1
127bd2a408c405a340c109afef17292c,1
12844e7fbb88e2be659fd2dfa7b0b876,3
128900de3a151d3bd039fc088143e218,1
1289997d05f4f0347d0980044db7fc4f,1
128de35856cc9fa62bba389bf991f373,2
1291aaab27c23c52c5c2fe3bf16447f9,1
1298107dd45aa59db891df7fe9b60f87,1
129b66c569bd76e998e2ebe79b3f9fbf,1
129cbe10ba50ef5c0344e2b6d4ec4796,1
129f5a40a86dd06f794d2d8da4d5703d,1
12a10a23299b9420b937b11f079cb49e,1
12b2085865348110b1be9a16abc59f79,1
12bf4a039996b350926402008de7147b,1
12c2d0fb105c66181e2c6db7b9146d4b,3
12d715cf22f40f8ce67063a50ded7905,3
12d99761aadd694929c682e37c1f06e3,3
12dbf203162e9eb9b98849c374dbb4e8,1
12e1244f9c731e7e8ce0866fc00fec66,1
12f68eff1eca0c806a8b339fa9adb09e,1
12f69643304504178b7a9546cd7fab78,1
12fe57d6264798184ffc81f721c3a9ad,1
12ff2a101e7463d6ef125bb3fc2270a1,1
13000f3d7477ec7cd1ec78c742f62e43,1
1300ecaf7fd8b9aa2b2df952a0d5e284,3
1306d7e2f0da98821cf3aa6204fe83e6,1
13095e2728d49147e57c70b1971c115e,1
1319895130e3b7f7faf9e60c521a8044,1
131ace0aaf750c59ba1df7844ecd9ca6,1
13286b25ed6b467eea14c8a81d400c3e,1
1330f0d1df2e10ff2d7c3db2279af30b,1
133474e54bec69890a26056e45ebafdc,5
134539feed8ec8b5601e67e293cffbf2,1
1349d393b150b4cea3ad09dc54c76810,1
134fcf33fdc261faa23780bee1d8944a,3
135fe38a3b5abbd24e731de9ae509ff0,1
1360be1162c2045d342368fdfd677e95,1
13623c5629da99794ff8e5b8d5c02df1,1
1366b21f500da12d6331a8f264f7cc80,3
136fe769aa6d3707ffe774cd92551f96,1
1378f5ae299a921e4886162f7bed5b53,1
137bfcbd307332f83b367115c6f53209,1
137f87114e83e04203c9b0b2ae792987,1
137f8839e21e333c7fd6197228138ad9,1
138477a3311b6cdd7c66d2a11a1750e3,1
138983d999d8589954da769e3fdc3bf8,2
13898bfab2fca6d9c99918bd15950f7a,1
13a28773c5ace6377e34291b58bab420,2
13a339709fd33c55e42d95f3c2177065,1
13a4988f2079a66cd3d542c26cec3f38,1
13a5467e461ec8ffed89bafd8e32de52,1
13a6d92c764182f35a26443eedf98ebf,1
13a9003809a441d7c76ee749993bfc6d,1
13ae2c311ee0ed57b8d45d4ae03dfb10,3
13ae4a6aa4b1b6e78f372e6a8e21afb4,1
13b0118f1590eb48f591ebcaea997e75,3
13b0528201fc5533b0c0e5a6eaf03c81,1
13b1906e3366ed59aee2fd5799b98faf,1
13bb0f1c5798e3ecca683da3f10209d4,1
13c88e0125333351c79687002399fe59,1
13cb014d732783fdd942e51e7f0aced7,1
13cd12427fe82ba79c5babd57c902e12,1
13d1be935cd73a354d1b37cc467c68e1,2
13d48eee8fb77fc7e8047c22180ff566,1
13dba2de1e92b71e6ec9e6955f3b738b,1
13dc561d2ba25f3ee979a8add936a160,2
13e1edc4dfb788b36145437e1ada3ac3,1
13e1fa700f9a57da3afcbcd84cf89529,1
13e6542cd9ac20d726d0c5552fefba5b,2
13e76049e320f00be42a5df5c70ff3ae,1
13e8b34e131b7d0adadf4c3a4d4a5b2a,1
13ea613cf742162d57a688ab2dfaaa71,1
13ed060c74785aeea9f26a1966461e97,3
13eebf9762fccbdb107204712a8b0fab,1
13f00bb018e3fc59730b12310eb255ab,2
13f5bd0ee0b5e9a243194ba695d85da4,1
1417262839d3c6a2493d20e58cfd7148,2
141a298b81e7d16467e7ba12aae19ac6,1
14331f18e634d3684c9185733a8c7be7,1
143a658618b73156fa49dcef0008f1cd,1
143cdb72af8ead8a5a0b840be05cb7c9,1
143ef5989e89192cd1476a4d9edfdaa6,2
14424d081621a537e61152d700ce979c,3
144594468816b8c87f51830e4ea0eb1b,1
1445ccf34bf3749261f195d66c221ed4,1
145fe4e1d7d973e408c6774730689148,1
145fe9ff7dd7556af58e166a26638b8d,3
1464824cea1ce98816a424a3a71f256c,1
14666b6c23fb34283352c5d4d34934a5,1
1471928dd2d441c9bd322b9a4fe7c778,1
147569fa94e0a80de15be2a46edf8c1e,1
147afd219c14fd62febd5fbfb5a06d2f,1
1485f7b7cbb9e9c84a5b61f4038de1da,1
14918b5ad485e25772e56f8870cba5ef,2
1498ecc353ff8b1fd03e1d2c8b67da24,1
14a13badfc0cd073e388c5018953bba0,1
14a2343d690482e3ccd8638302758a0a,1
14ab53b447d6ffabe9018d5aa63fa673,1
14ac2dbe9d0bb58053e40eaaec0e5613,2
14acd52a48d7fbacf18c40d44b1e23b3,3
14b0bc8929ce120cad5a9745a52ffed8,1
14bb797fbf381ba7a06ec3b6be659565,1
14c06c4a2c90df035123358a8a03c6e0,3
14cb7fc98192aab67853aba3b00b254c,1
14de6c5c23cae262bfd4b8842adbf6b0,1
14e42965a3becb8ce094020c38dcdeb2,3
14ee73845b02a318433e78a81f1c7ed9,1
14f6d855322a7cdd47030692486641bf,1
14fed3a9926b3ab75781d0a4200f16d0,2
150054b40335361ab16b6412f028ba2e,3
150faec81b4395e7b9330802f5ae7022,2
1511f14d8891f42f5a25f9ead1709f39,1
1517105befbc3bd2a04303aa41901595,1
15237e6d7ea98a59e91c06fa4fe6e7ac,1
152638deb4b2f8586565b219ca863faf,1
152e4a78dca32b927327a0d6d50e0026,1
153b4f52e6f1e6e72bf9d3f2c9201e79,1
1541bbe225ae78378ed19774c1b3f9fe,2
1543efb05761465b88e6e1fcb4873ee0,1
1545e49b729fb8a07bc25025d7e58051,1
1545fb4646eca2fcc80e310e74a74276,2
15568dabffbc5b658f35cb7df6e47353,1
155e797d6306c656a0dd2f90dae5e60d,1
15611e4e0a72b8a81967ca778234165c,1
156eb25f8d8d219bb6cae70111ad4ef4,1
15724035eabab1574740fd1936d2fd14,3
157e09d71bf66d2bb1fafc94f1cc4daf,3
158317b40bd87276031e800dc5fa1931,1
158c99b94612b4c81f1743e572d11005,1
158d55577c111b20881214f0ca1ee1e7,1
1590befac9435b4122e896208835d81b,1
15957bd5cda366d9ed87c5409e37dd76,1
15a888d5ac3e967aea07835a7618a605,1
15acb331823a82c35332a02160586c31,1
15bc628dc8f1bec6156574981971638e,1
15c3b5534e9d429bb040ac56c12ddba8,3
15c541d062d47bbd3ed3ebede9034017,1
15c95ba1376d3391e04db1f0663a0aa9,2
15c9a735377a1e8874ffaf1be8301644,1
15cb98b60b699890d46051c0c58cf7ed,3
15d18b72419acf6c6874a7b1fb3e4ee9,1
15d27e0ab705f88bcb5648e53f00860a,1
15d32d30f3ef1191cf3e9614f24685d7,1
15f0a093a7101a5b7cb7ec09f11d1acc,1
1603f570631866f252709780438af246,1
1621630893f3478092da07b3f1eae1aa,1
1621ad0c4f76c272a6e5e29bf8882103,1
1621c0a98df0c92ac8111246acb2fdaa,1
162271f07fd311c686a698d48172ac3e,2
1626f1ec45c3c977d059bfdee8bd44b4,1
162c6c1e3c97b3d5862d3723c7c9e4b5,1
162f27c079958efba3cdd27f0aa7105d,1
163280e38c8d672211fa753d174dbc45,3
16357c104069b5c62302e913480dce46,1
163c04bb3d01dfd80d60cc81c29010a3,1
163e1cb473ada921141dc58561c64292,1
16469cc40587771b7602fa59352c70ab,1
164841c306ec17a0f922cb906714f98f,1
1648d9578291554ff6acca1129934250,3
1656ab4c2d59c2d8e55580b05bffde8d,1
165f9ea113606f40fc757e2764990e5c,2
1666eb58eb87a44f889ef94197eace05,1
1669b347b40396d986b298dd44e49526,1
166adb56f3adf5c06f2b88547bacbffb,1
166e266570dc8108095869ae5cfd5635,1
167a3984fc56038e2ad4a5e80cd32b86,1
1686d6fea2b9cc114d73b2efa0da64bf,3
1689448a58d28b05ad64ec2952953990,3
1690691c01abd737a80967ae7cf67a8d,1
1693b72fb96d3fa45f67065ef3445042,1
169580902cf841ba8ed2fa4b34f3e935,1
1695ac5fc202beb42eb63c316818c5cf,2
1699b20b7b3c610aaea326aae9aed4f5,1
169dcfc8c87b9f57620e804fcc950a1e,1
16a2644dadff5c58f097d87a435c1a9e,1
16a3a7cf59ec43b7de6bcabd55e1ef81,1
16a9adea86a6bb526a1ed719b59df6cd,2
16ae415ab11397eebd359b13f13f5276,1
16b0dd5e38f81a13758951fb75458fcd,1
16b3fb663f898ff61c7ca60e4482a4e8,1
16b8ac00162734c691d71c66d0802c8a,1
16bab32a19d347ed6275975eded57dfb,1
16bc818176df224c6a90e3ea1b55b18b,1
16c86c1dd4462c1d31b53eff02f31604,1
16d8bba36151a22df623cc49dacf7290,1
16dcea4123d9bb8935cdba05fc5edabd,1
16e6194f26d2994783216fad6388f1cc,3
16e6580cff44576c5fecaa755de9a10f,1
16ef4c5b5037bebfb741ade61b02b094,1
16f52bb66ddcc75d833a1cd4d15796bf,1
170af141a8ecab3123ada85698679509,1
170cd10e900e3bf615cb5aba695ec9b9,1
171515396cab5147519d85007b976a1e,1
17197cd27f0d88b2266a6a9e8171b3f7,1
171b21705dd1b3a57e6f833c3d3c0c48,3
171f0326887e29fdaf87c70c7bc3d69f,1
1725f8201307b5f065441505100bbe5b,1
17274c7d66eaf7986f5ad531ecbdf5a1,2
17529f38b3b1e933b0b5c342a78de0b6,3
1755c8b7c60e1f6205a7d800147c3434,1
17593c3de960b9badf31c4817df794b6,1
175a9ad6c8312b2a48f6505f541d321d,1
175bbd0c89daf605162673a10bfbffbe,1
175d73ff25eda4e29fafaa1f89130763,1
1766e2ddb88d0e6d55b1a58a64529c9d,1
176fdf483de6efb12582b04c54a9fe8a,1
1772188d06aed4690e4f4dc13d5552f6,1
1778543d834b00a730a2b233d7e4d1ba,1
17829cc0e22f86a316d0dddc6f40bc33,1
17843b6526cd004da0ffc8d40d3e2242,1
178af432c75822144f573a9a813f12aa,1
1791e9aee88740afb79af6067a27ca74,1
17955a9885d5dc368974d9c0192048bd,3
1799579c098921d35769fa598dbcf62b,1
179a5b9f8ffc77b68c5ef0e58f53d821,1
17b66960499668cd30c7a5499a8ab6f6,1
17c0b4f1d79f471fbae6aa84f6a58a6d,3
17c45c9bf03ddc794e7e6598502873e1,1
17cdc09de3895d8b3560d9d0c017e1de,3
17cf9b89865df245a26034c93ac54cc4,1
17d101eaff195bc5d0302a0023ea39de,1
17d271b13a66779d8afd36194409c20a,1
17d7df6519390b7aee278ba152455414,1
17e446a521c618c23d977d9e05b1ae45,3
17e53ef18ff80bd1ce409667ae0a1555,3
17e85933b3c52502fb54783584bef8dc,2
17f4e4d85bf2b4e16629f35f4cbc42a4,1
17fe0ec5a04ee79fe0420be15f436f77,1
1806fb1a2b5c6f9a83b02b09c02e3e08,2
180aad393b07e071c6c5d3d06840bf07,1
180ccebe213f5fe29bbc9ca6a397731d,1
181488e6eb59958c84c138a46d7f0d51,1
1819787d4d285ccd876a7f56b5b67a59,1
181b8217a1ab398d7326c29b40a17dc3,1
181f829e530e9fb0eb1e084e3859fcd3,2
182395d80dfe4a19e0dd9530b591c77f,1
18281eec5e0f1c7530ff6859ad5c9e64,1
18318f413e649309ba522794e3c91c68,1
18345eb0854ab8ac8ade884619b03c3d,1
1839e46bb8e4d01c6dc3fb75a2469389,2
184e5978878104d8b3ae458b0ab24abc,3
1853eb95bc73b7e9d1c4287481696f6e,1
186c20b1535021f9fb84a3da34a60c80,1
1883762ea2378e81abdcad3dba25bfad,1
188557b727d32bc47846de6609a287c5,1
1887e69531508dfa9e3f35fb172e7d63,1
188ec298ec0506462ae111ac4f0e76cb,1
1898ea664b36284fbae63130114e01f1,3
189ded93e68492887bd1f5689270c5a4,3
189e5f6d655f267fd3e33539b63b8c8a,2
189f7138669e7a5806fb3770a86f4f2b,3
18a415589a183aeeb6fb2c7c35721e0b,1
18a7947ad608da1d2df314ab85def9a0,3
18a9cf914a5578208460975cf4da7a66,1
18ab96f0dda0a9171b75b0f093ead978,1
18afa931498f465f43a996c7225a2687,1
18b2c20f35c086d9e5cb9606dcf155db,1
18b7bf4e7d95380403502a0234e99d95,1
18b9c694e747a1b904cd8aa63f89cd52,2
18cd0def7daa54572eee6fa1d81dc59f,1
18ce94d63dd035c082b9d1de17629728,1
18d0ba504e5b011d97af85e4850be0e7,1
18d61f45474506633218cc367d0f790b,1
18d9270d8d19aeb965b537bfaa9bee52,3
18df7d0b0faaf860135b0321c6c42c92,1
18e52f780dffe559174882fa133d0271,1
18e67b382362e0ed6bc0eb755f39d83a,1
18e6be49f712b1bc78f95dafbf59e286,1
18e7b1a735ee5606758b2cfe356f4d50,1
18e8e65011987f480609b9764ada58b8,1
18f55b1d455236baa053ac159e5301a2,1
19002336dc143c07d8148e019681566e,3
190057728104fc5655f4f9b154b91f0a,3
190321d43c2176dbbd983d860a3c3616,1
190331cdca2f6e494e3077977d8a103c,1
190793cbf213a07cb4a05b5b76d06edc,1
1908ab8216f507353b131a2f7f786781,1
1908d86cad9dc380a8e6fcf359cf285f,1
190d30c33212e391d214291a00dc0669,1
191591fa9fbe9dbd89bb01625619d665,1
191ebf3057b28e9f3ddb1b0102b0a838,3
192444e325743665a5111341809a6510,1
19249b1d989718f539cfd2be3b62f327,1
19259ea60abf1013bddf0d3845cb650e,3
19270fc9ceb585f8285d7f62f03fa22e,1
192bbca4054363e668d6ffa7d9dd51b9,3
193314ccea045c4910f7a25a51f2ac09,1
19376d7efa470d86dc512769d7a27a2b,1
1948836aba5c354bf3de6db4a3dffaed,2
194ad1adfd61675c05560419a3c8d928,1
1951c48bebf35721ec660ea632599c85,1
195c5ed06a491cbc2c6c4be8b5687e51,1
195c96491299ad161dd5208f627bf707,1
195feb6e04a24a34fe72bc4751f5e863,1
1960caeab523652ed235fdb3ba227e1e,2
1961b1c461e3b4e221815170604850ad,1
19626cefc5afef7cc2fb6054da548da5,1
1962fe74aaeebf553f961df0b6b49b19,1
19642825a11c98fc5548a0eba00238ac,1
1964dfe5858564134a602b39c9282195,1
196637aac910951a1473e3f1aa41f3c5,1
196b832225594a1a80052e81c61aaec1,1
196f4acdb416164fcc91ef507504e354,3
197414ff67f4cae0c38cbe426a4cd85b,1
1978d2187873507d65fe6117ffe6f7eb,1
197ec52132fca8bf35557c1624da9010,1
19805a8fb457b45f6c43f6532ac224b3,3
1981acc2d8cf72c15aba0962ba3c3ad9,2
198abafcd528e9c870870412ec8a252c,1
198e35aa59a916d7ecd4c07a1c9af279,1
198fbaff3cd0392559800a05be2c9466,2
1992379ea4609e0dfbbe118f6ede5045,1
1998ba0a39747da4bdfe9179091fe7c6,1
199c25b6eca016902fed9f06fa063946,1
199e4ad267b5e760497d37fb2b867a4f,1
199e6d88acfa6dc36741195992c9055b,1
199f27c5fe39f2c807bc1ac3fa02aabe,1
19a12c9756b3d02fe8c2c8cd7a81a966,1
19aaeb9f0496f998e3e19fb98bc2defd,1
19ac72489cc7482a754d0d33e60e0435,1
19b017333e919b85f079416328937e7c,1
19d1c6336d183ccd0d5bf24e6b8df64d,1
19d21e4abdcb32278a292ea633acdb5d,1
19d8d9428346a7e5aa939a5669a57e09,1
19dfbbb25670bfecde8e92fc916fab21,1
19e2432a935c7202bf8d3acb68c6be99,3
19e9d17e22bdb0b71d62f8bddf224c9a,1
19eab59804f35a5fae3ac545d928da05,2
